timestamp,weight,forecast,cash,shares,equity,peak_equity,cumulative_pnl,drawdown
2017-10-17,2.414541585915288,1.5314844725322893e-05,-152907.0908249127,1066.49949807174,119508.87596755184,119508.91847759552,19508.875967551838,3.557060362162824e-07
2017-10-18,2.4436429501596684,1.4952247518447343e-05,-156388.29222114803,1080.1014040124032,119782.83577078336,119782.87924864367,19782.835770783364,3.629722426210373e-07
2017-10-19,2.438285275324689,1.5018029232860326e-05,-155747.1846617852,1077.592767112313,119921.73494667298,119921.77841135854,19921.73494667298,3.6244196953381166e-07
2017-10-20,2.272634218528223,1.7287129859954386e-05,-135900.83318335048,1000.3174641723275,121250.77733142974,121250.81540156723,21250.777331429737,3.1397840393916434e-07
2017-10-23,2.372219334237398,1.586617700146313e-05,-147987.05767613492,1047.455083981735,120329.03663662635,121250.81540156723,20329.036636626348,0.0076022479674719865
2017-10-24,1.8976059846633095,2.4795330110288584e-05,-90931.28484602932,824.8483128683753,120683.54982035236,121250.81540156723,20683.54982035236,0.0046784475579497095
2017-10-25,2.2408821978264104,1.7780498154547807e-05,-132398.26331210023,987.1066239031982,119629.79990286432,121250.81540156723,19629.799902864324,0.013369110082553363
2017-10-26,2.001924777340218,2.2278526733805735e-05,-103838.87817743466,875.2136052791657,119760.69369928657,121250.81540156723,19760.693699286567,0.012289580877007497
2017-10-27,2.0518995663370276,2.120653814123606e-05,-109829.5800650846,898.4392912218735,121688.7916702344,121688.82232060007,21688.791670234394,2.518749470262109e-07
2017-10-30,2.101989587931135,2.0207884754285783e-05,-115930.76701385656,922.1752499544392,120883.83717444344,121688.82232060007,20883.83717444344,0.006615111649579642
2017-10-31,2.1796068337023584,1.879427839145999e-05,-125322.3397750683,958.6666566895719,121170.03099295445,121688.82232060007,21170.030992954446,0.004263261964018533
2017-11-01,2.265083987179278,1.74025687271438e-05,-135689.43574763523,998.8890618778744,121524.49768591742,121688.82232060007,21524.49768591742,0.0013503675321117096
2017-11-02,2.2051752010657615,1.836097662141409e-05,-128415.96736177841,970.628891318841,121637.44761978144,121688.82232060007,21637.447619781437,0.00042218093526520954
2017-11-03,2.0857965043655367,2.0522870596068687e-05,-113908.80241846183,914.4442522521304,122429.31457610126,122429.34733020743,22429.314576101257,2.6753476094479444e-07
2017-11-06,2.309026657356772,1.6746501153807443e-05,-141264.58458097026,1020.0426241212048,122732.64696783872,122732.68773759285,22732.646967838722,3.3218333986413464e-07
2017-11-07,2.2182614192494814,1.8144981326042712e-05,-130135.29179222476,976.9817121553218,122609.87714235699,122732.68773759285,22609.877142356985,0.0010006347738300478
2017-11-08,2.2309522742578762,1.793913168514653e-05,-131692.82497341995,982.9869769980942,123008.93063655624,123008.9692014968,23008.930636556237,3.135132406653518e-07
2017-11-09,2.24936605344167,1.764662691882438e-05,-133960.06411147912,991.7597887573673,122103.1891556166,123008.9692014968,22103.189155616594,0.007363528462680482
2017-11-10,1.9899273479191089,2.254797455433911e-05,-102311.73672495046,869.023278355548,121983.17141861649,123008.9692014968,21983.17141861649,0.008339211274911083
2017-11-13,2.233479559676942,1.7898556740000507e-05,-132049.1219915043,984.0239410335652,122163.62293510689,123008.9692014968,22163.62293510689,0.00687223274755826
2017-11-14,2.447166770808101,1.4909217264737247e-05,-158178.6417410909,1085.3034905454235,121558.33294699204,123008.9692014968,21558.332946992043,0.01179293074254221
2017-11-15,2.0611690362113246,2.1016227352502642e-05,-111301.77400427441,902.3176035674202,120070.50590248349,123008.9692014968,20070.50590248349,0.02388820358456881
2017-11-16,1.9150408670008747,2.4345902858266395e-05,-93772.6993285308,834.4531214613537,121966.8106940876,123008.9692014968,21966.810694087602,0.008472215596751124
2017-11-17,1.0884022579352925,7.53707972594211e-05,6954.498018216786,443.47132930125076,121312.44970513033,123008.9692014968,21312.449705130333,0.01379183572855942
2017-11-20,2.0380585584830735,2.1495554907896275e-05,-108359.53556364244,889.5187669555903,121385.37156564741,123008.9692014968,21385.37156564741,0.013199018302395768
2017-11-21,2.140281580836546,1.9491270531080404e-05,-120779.67729693162,937.2561560639646,122841.31534877469,123008.9692014968,22841.31534877469,0.001362940066975805
2017-11-22,2.2337284204099968,1.7894568788927038e-05,-132269.69733931488,981.4423552571153,122699.21213293113,123008.9692014968,22699.212132931134,0.0025181665253878015
2017-11-24,2.654730960466759,1.2668959500534374e-05,-183975.2479161375,1179.8395591244098,123219.57809308509,123219.6331364077,23219.57809308509,4.467090285467919e-07
2017-11-27,2.5582290772386123,1.3642787529484236e-05,-172095.61462519006,1134.1456678107243,123043.11250919473,123219.6331364077,23043.112509194732,0.0014325690047912994
2017-11-28,2.409978881756204,1.5372889427571044e-05,-153871.7332437661,1064.7427629587207,125974.60714467443,125974.65334412182,25974.60714467443,3.667360549257506e-07
2017-11-29,2.2374333585052404,1.783535506699709e-05,-132155.95913223687,982.0100925133495,125847.55247379545,125974.65334412182,25847.552473795455,0.0010089400284291066
2017-11-30,2.195017338322907,1.8531307696671517e-05,-126823.08884726647,961.8569897624689,127943.97203111865,127944.0097068263,27943.972031118654,2.944702743879724e-07
2017-12-01,1.9066883603378015,2.4559671106601497e-05,-89968.02188643058,822.3653664731723,127514.72293106456,127944.0097068263,27514.722931064563,0.0033552706120858035
2017-12-04,1.35095003811142,4.892190968324027e-05,-19170.176694240774,554.0498230220659,127159.92206411707,127944.0097068263,27159.92206411707,0.006128365403787996
2017-12-05,2.005316969281274,2.220321782217954e-05,-102458.08816514653,870.1943821743992,126577.07322315531,127944.0097068263,26577.073223155312,0.010683864659261615
2017-12-06,2.005023279408906,2.2209722821750845e-05,-102420.97964201846,870.0531581327639,126603.11317326898,127944.0097068263,26603.113173268983,0.010480338521747718
2017-12-07,2.0594414886795547,2.105150076000149e-05,-109317.03764682192,896.1458513117466,127301.31293353166,127944.0097068263,27301.312933531663,0.00502326583923175
2017-12-08,1.720365857327219,3.0167571280038772e-05,-66193.0750366407,733.5544204886394,128550.95251468329,128550.97224888369,28550.95251468329,1.5351264988920762e-07
2017-12-11,1.859446105898881,2.5823481120902907e-05,-84088.89453970084,800.682521524406,129164.88824310944,129164.91375728729,29164.88824310944,1.9753179950257258e-07
2017-12-12,2.1079003936519793,2.009471298176801e-05,-116210.82676825528,920.965768567698,129502.84028560655,129502.87566906665,29502.84028560655,2.732252848792602e-07
2017-12-13,2.2008573799362785,1.8433091408986894e-05,-128260.43511929933,966.096584149189,129436.16773665533,129502.87566906665,29436.167736655334,0.0005151077307486284
2017-12-14,2.0724768264005573,2.078751669601138e-05,-111659.08516623716,903.5534441681048,128406.0294147866,129502.87566906665,28406.029414786593,0.008469667168495553
2017-12-15,2.1118764909356575,2.0019118295917993e-05,-116723.05571958958,922.5350015283524,129160.19823776215,129502.87566906665,29160.198237762146,0.0026460990115785917
2017-12-18,1.7754653174633666,2.8324196013538397e-05,-73313.2056291401,760.543673731017,130687.42397573059,130687.44660786734,30687.42397573059,1.731775877425305e-07
2017-12-19,2.341036986235358,1.629166333685344e-05,-147296.20329368673,1037.11282046803,129872.19797639427,130687.44660786734,29872.197976394265,0.006238155634942216
2017-12-20,2.243430579503675,1.7740126269842472e-05,-134631.865435222,989.6535970355266,129704.61033296719,130687.44660786734,29704.61033296719,0.007520510197503446
2017-12-21,2.1459287418799287,1.938882023756079e-05,-121997.41573757952,942.3842621482714,130128.06975756903,130687.44660786734,30128.06975756903,0.004280264591722771
2017-12-22,2.301444825518854,1.685702155080388e-05,-142253.59065258026,1018.0394559132347,130061.7834096509,130687.44660786734,30061.783409650903,0.004787477408551459
2017-12-26,2.3196006279823718,1.6594170270933543e-05,-144617.24421960206,1026.8785951520085,129713.372475257,130687.44660786734,29713.372475256998,0.007453463648525414
2017-12-27,2.4042534576535286,1.5446193771758947e-05,-155608.2739401095,1067.9506132040724,129908.32249999928,130687.44660786734,29908.32249999928,0.005961736403082792
2017-12-28,2.3876612735521787,1.566161509394429e-05,-153454.8955836753,1059.9036379064635,130450.89286595001,130687.44660786734,30450.89286595001,0.0018100724136658876
2017-12-29,2.4213917996432905,1.5228314687209691e-05,-157859.2798953394,1076.3874067137751,129471.57445283572,130687.44660786734,29471.574452835717,0.009303664480337554
2018-01-02,2.1381804784774876,1.9529595898279196e-05,-121226.15351852436,939.9591756827664,131406.67412973277,131406.71232132873,31406.674129732768,2.9063656859010944e-07
2018-01-03,2.264034413076236,1.741870763308973e-05,-137779.87191476522,1001.1047628893417,132988.93330391508,132988.9762740052,32988.93330391508,3.231101653601976e-07
2018-01-04,1.8463118771231564,2.6192192286384815e-05,-82279.9201907819,796.544338419016,134037.62579367025,134037.65145471593,34037.625793670246,1.9144654809234685e-07
2018-01-05,2.312376743603854,1.6698012875294877e-05,-144809.22758165645,1025.0382234552876,135436.22271101913,135436.26756735743,35436.22271101913,3.3119886646150295e-07
2018-01-08,2.252054839130777,1.760451455778486e-05,-136647.22032081964,995.2117443615398,135951.22857724974,135951.2717714917,35951.22857724974,3.177185575717627e-07
2018-01-09,2.2638632449528995,1.7421341749985358e-05,-138254.1482281215,1001.0594377977992,136566.6992305083,136566.74278667517,36566.6992305083,3.189368508189606e-07
2018-01-10,2.2544052985295044,1.7567824503992007e-05,-136963.77116414867,996.34679723832,136114.9590229301,136566.74278667517,36114.959022930096,0.0033081536143157735
2018-01-11,2.1555678236168485,1.921580544229861e-05,-123523.26443090172,947.6189952619136,138104.86397095997,138104.90275576804,38104.86397095997,2.808358522968945e-07
2018-01-12,1.6939176233084925,3.111697740800519e-05,-59827.39465074605,718.2308607157815,139797.69077659826,139797.70956167515,39797.69077659826,1.3437328082234307e-07
2018-01-16,2.026221620823281,2.174743727742201e-05,-106326.660037303,885.9033197080571,139121.7137210113,139797.70956167515,39121.7137210113,0.004835528727783735
2018-01-17,1.8405665620474472,2.63559649693927e-05,-80522.44354175364,793.5294777930002,141356.33374394715,141356.35911207556,41356.33374394715,1.7946223691522583e-07
2018-01-18,1.9180999757885078,2.4268307971496868e-05,-91492.66861967044,832.7867279867422,141004.73009966826,141356.35911207556,41004.73009966826,0.0024875358605445297
2018-01-19,1.8799935017065008,2.52620901788249e-05,-86124.58032720901,813.6234443711232,142007.29724001023,142007.32437305932,42007.29724001023,1.9106795521925683e-07
2018-01-22,2.072360938229854,2.0789841671932644e-05,-113468.0109251699,910.2646858812609,143836.50783288613,143836.54358032433,43836.50783288613,2.4852820648864216e-07
2018-01-23,2.131425449672541,1.965358055989429e-05,-121971.71078766533,940.2591536922044,144347.29190411465,144347.3303305941,44347.29190411465,2.662084525782834e-07
2018-01-24,2.021639323724125,2.1846135552421105e-05,-106139.3898716705,884.2852558068628,144219.45175236848,144347.3303305941,44219.45175236848,0.0008859088556244174
2018-01-25,1.7886897399496666,2.7906922456026725e-05,-72575.29941375916,765.6976763578872,144346.85229843028,144347.3303305941,44346.85229843028,3.311679978529309e-06
2018-01-26,1.8476257423625952,2.6154954468701294e-05,-81090.59046822303,795.3850941250527,146834.96210425207,146834.9873943756,46834.962104252074,1.7223499647482655e-07
2018-01-29,2.116737265536032,1.9927281962608607e-05,-120642.95043946349,934.2095049843456,145270.44305928063,146834.9873943756,45270.44305928063,0.010655119483838411
2018-01-30,1.9248399649851795,2.4098650480251723e-05,-92792.31757079212,835.2250009439299,142432.09944504686,146834.9873943756,42432.09944504686,0.02998527821917055
2018-01-31,1.524435803089276,3.842056057127839e-05,-35815.81725775207,632.9249569392193,142612.05735298328,146834.9873943756,42612.057352983276,0.028759699008589892
2018-02-01,1.527183293856012,3.828244331781857e-05,-36208.02440355242,634.3159868696458,142466.1027778894,146834.9873943756,42466.102777889406,0.029753703078627094
2018-02-02,1.551781783616051,3.7078373814869677e-05,-39715.799760055015,647.0358553692814,138549.04875273572,146834.9873943756,38549.04875273572,0.05643027447801094
2018-02-05,1.1011696757752976,7.363316883526213e-05,22657.081036819513,410.6499597280654,131113.84190059887,146834.9873943756,31113.84190059887,0.10706675413504974
2018-02-06,0.3390126696797833,0.0007768731631922424,122491.98128390423,39.24829020958987,133052.1262476965,146834.9873943756,33052.12624769649,0.09386632839529266
2018-02-07,0.18955547182563814,0.0024849023466822313,142358.7881250157,-35.04318047265569,132978.78000789997,146834.9873943756,32978.78000789997,0.09436584313015298
2018-02-08,0.0,-0.0001329139318730593,167541.82394439468,-132.83134584176466,133301.887926763,146834.9873943756,33301.88792676301,0.09216535995787455
2018-02-09,0.36824528199325784,0.0006584269440534306,118407.64531528192,54.71274871705131,132728.16016448292,146834.9873943756,32728.16016448292,0.0960726559808527
2018-02-12,0.31825977542605877,0.0008814921992044302,125035.86167943511,29.707154259211677,132917.76384748914,146834.9873943756,32917.76384748914,0.09478138551207145
2018-02-13,0.5413368007676315,0.00030468205304950524,95356.94313799957,141.1557517940792,132911.43090281435,146834.9873943756,32911.43090281435,0.0948245151829161
2018-02-14,0.7409628118903236,0.00016262569058933128,68799.29166545729,239.5448154041884,133397.3420355048,146834.9873943756,33397.342035504786,0.0915152825448844
2018-02-15,0.4234647019564393,0.0004979062141007469,111112.67263120804,84.36435167181503,134138.23513299652,146834.9873943756,34138.23513299652,0.08646952941316105
2018-02-16,0.7060455063306779,0.00017910866249356652,73171.96308262926,223.12877684835223,134121.81976652515,146834.9873943756,34121.81976652515,0.08658132406621112
2018-02-20,0.9223654419356774,0.00010494842645740122,44131.322938438985,330.01509947994697,133710.6215412758,146834.9873943756,33710.62154127579,0.08938173446257631
2018-02-21,1.0831461761550845,7.610406166130752e-05,22612.91568119445,409.6465100231169,133205.18399213534,146834.9873943756,33205.18399213534,0.09282394914253488
2018-02-22,0.8729482511709616,0.0001171669105980629,50585.910184621134,306.0445960429676,133297.52271119357,146834.9873943756,33297.52271119357,0.09219508867340008
2018-02-23,0.9096181279983198,0.0001079105145721276,45693.28797687551,323.8418060892499,134636.44001928798,146834.9873943756,34636.440019287984,0.08307657181407489
2018-02-26,1.2859809675922438,5.3989946249151105e-05,-5026.751786406312,506.1747659628646,135644.27742233343,146834.9873943756,35644.27742233343,0.0762128302703885
2018-02-27,1.4858262850220427,4.0443236531722965e-05,-32160.25328447484,604.9715940079187,133831.8526794179,146834.9873943756,33831.852679417905,0.08855610604598846
2018-02-28,0.959697916018759,9.694220056011182e-05,38185.94167472206,345.5385061669774,131968.5476335014,146834.9873943756,31968.54763350141,0.10124589530521964
2018-03-01,0.9962894507885471,8.995201859386425e-05,33352.44710609868,363.5757529145111,130688.94767637161,146834.9873943756,30688.94767637161,0.10996043929665268
2018-03-02,0.6464785391067666,0.00021363566290839265,79025.66631044602,193.67676401379728,131140.2099712786,146834.9873943756,31140.209971278586,0.10688717792404155
2018-03-05,0.743480966483424,0.00016152593649747536,66292.72778840747,240.42422356803274,131716.96750574053,146834.9873943756,31716.967505740526,0.10295924804372726
2018-03-06,0.9041639196037338,0.000109216343378009,45108.056741091095,317.9987986326307,131867.66897203174,146834.9873943756,31867.668972031737,0.10193291590746023
2018-03-07,0.8830004971616482,0.00011451439451304607,47896.19158369349,307.7698238684618,131865.03262972593,146834.9873943756,31865.03262972593,0.10195087036336063
2018-03-08,0.849076106463416,0.00012384792592216808,52365.40603543538,291.44518464514334,132230.129983744,146834.9873943756,32230.129983744002,0.09946442377119062
2018-03-09,1.0997221882839487,7.382713279436381e-05,19191.122309825714,410.3394448655666,133577.34596055106,146834.9873943756,33577.34596055106,0.0902893899409452
2018-03-12,1.0321208234298247,8.38148354923777e-05,28212.60049350006,377.9203635827176,133478.5385658302,146834.9873943756,33478.53856583021,0.09096230445862391
2018-03-13,1.2661561619775932,5.5693874458180566e-05,-3055.6160914761203,490.8095474585323,132761.20188124894,146834.9873943756,32761.20188124894,0.09584762979770416
2018-03-14,1.0926547713995038,7.478526625694684e-05,19956.87024391251,407.124704075371,132017.94504065838,146834.9873943756,32017.94504065838,0.10090948088496779
2018-03-15,1.079434213911342,7.662837546003332e-05,21700.57235540348,400.77866607268396,131926.72888537374,146834.9873943756,31926.72888537374,0.10153069628399013
2018-03-16,1.3053276793848338,5.240139910994339e-05,-8128.978783287187,509.45558962493726,131573.9330036631,146834.9873943756,31573.933003663115,0.10393336534789022
2018-03-19,1.4551180870641423,4.216824236040218e-05,-27856.12622603451,582.2855407153947,129716.16394695846,146834.9873943756,29716.163946958462,0.11658545249463392
2018-03-20,1.0526998422612008,8.056990686322549e-05,24294.696466901103,389.61529003032626,129853.16699481741,146834.9873943756,29853.16699481741,0.1156524116009743
2018-03-21,1.3096319677670358,5.205751611541071e-05,-9100.285348123334,513.0008307094778,129615.13927571946,146834.9873943756,29615.139275719455,0.11727346747683752
2018-03-22,1.1498201164456594,6.753395317185283e-05,11594.175532394609,434.4522911511342,126163.5892318602,146834.9873943756,26163.5892318602,0.14077978640741323
2018-03-23,0.5492119015311181,0.00029600707912189365,87297.45865398615,140.76824907699512,123617.77843958704,146834.9873943756,23617.77843958704,0.15811768956965827
2018-03-26,0.7530953655151289,0.00015742801784226064,62070.02230814471,235.8260331845269,124596.93674669016,146834.9873943756,24596.93674669016,0.151449263164763
2018-03-27,0.6184767392207511,0.0002334184797774334,78827.24253457725,171.50225474716336,123548.17048244757,146834.9873943756,23548.170482447575,0.15859174523155928
2018-03-28,0.712348915658907,0.00017595290530317268,67218.54869514736,216.13467983140305,123381.14524933745,146834.9873943756,23381.145249337453,0.15972924819372128
2018-03-29,0.5946289930968759,0.00025251653167350746,81729.24402502524,160.99889854466,124141.18386864502,146834.9873943756,24141.18386864502,0.15455310705192227
2018-04-02,0.8397028543981706,0.0001266282830609438,51276.73579847303,279.14024398269527,123160.93142889671,146834.9873943756,23160.931428896714,0.16122898490054088
2018-04-03,0.7214798666687161,0.0001715274157870122,65823.43124203061,223.2952960094408,124043.21377057211,146834.9873943756,24043.21377057211,0.1552203192730108
2018-04-04,0.5930419014311445,0.0002538699036551053,81740.23547872894,162.89701722325003,124709.21068187783,146834.9873943756,24709.210681877827,0.1506846365782798
2018-04-05,0.6723689443721917,0.00019749981155518743,71838.0755759834,200.14545621156068,124994.70729121179,146834.9873943756,24994.707291211787,0.14874030018815798
2018-04-06,0.749144511557265,0.0001590928907483562,62232.46885306632,237.09786109186487,123806.78337862363,146834.9873943756,23806.78337862363,0.15683049676642705
2018-04-09,0.7435381919846721,0.00016150107416470827,62925.91509749892,234.43673931570663,124074.04981321467,146834.9873943756,24074.049813214675,0.1550103145378332
2018-04-10,0.8513057680261122,0.00012320003335158675,49542.12104480529,284.8768147542937,125060.115868021,146834.9873943756,25060.115868021006,0.14829484384311442
2018-04-11,0.8317292779746259,0.00012906782701577928,51988.04687241245,275.59298739041657,124664.6735771392,146834.9873943756,24664.673577139198,0.15098795056038278
2018-04-12,0.91434802228608,0.00010679696664835543,41678.676054225354,314.3279523037339,125258.5728701739,146834.9873943756,25258.5728701739,0.1469432790309769
2018-04-13,1.0149399599993314,8.667648155205293e-05,29066.767312167336,361.8554034002874,124998.25330761753,146834.9873943756,24998.25330761753,0.148716150518732
2018-04-16,1.0259075752630025,8.483313254631831e-05,27694.539901720087,366.98287750324903,125814.75185976378,146834.9873943756,25814.751859763783,0.14315549657218132
2018-04-17,1.1502691225357449,6.748123987656395e-05,12033.237123827575,424.905052792985,126812.8390347966,146834.9873943756,26812.839034796605,0.1363581576494618
2018-04-18,1.3379690924611611,4.987579312864199e-05,-11792.0267381388,512.9428013338289,126892.31845848855,146834.9873943756,26892.318458488546,0.13581687368776899
2018-04-19,1.3624611559910829,4.809874210526433e-05,-14902.823678118986,524.5017507337038,126119.96204165195,146834.9873943756,26119.962041651946,0.14107690353857133
2018-04-20,1.2628731506530908,5.598381851779634e-05,-2354.6582922719285,477.4004402520741,124948.94310534616,146834.9873943756,24948.94310534616,0.14905197104179937
2018-04-23,1.168198891862295,6.542570294233157e-05,9463.611834001256,433.0239216070954,124894.79861680468,146834.9873943756,24894.798616804677,0.1494207148235253
2018-04-24,1.2500918158433123,5.713446347628579e-05,-774.0541539296058,471.907742504109,123356.55843435123,146834.9873943756,23356.55843435123,0.15989669340158708
2018-04-25,0.88290033431054,0.00011454037873443121,44478.62075772124,300.09316355522833,123592.1814657861,146834.9873943756,23592.181465786096,0.15829201432873083
2018-04-26,0.899231590686321,0.00011041774312249373,42458.29922820041,307.6743519625292,124373.5186947042,146834.9873943756,24373.518694704195,0.15297082186102862
2018-04-27,1.1349414804378146,6.93162467561136e-05,13114.527619578777,417.64534895980603,124450.42474528386,146834.9873943756,24450.42474528386,0.152447063511984
2018-04-30,1.2278741845826684,5.9220795931549556e-05,1538.0837665755007,461.3663428113724,123583.32243046783,146834.9873943756,23583.32243046783,0.15835234760130756
2018-05-01,1.1653551595184195,6.574539980411585e-05,9257.09158891827,432.20605887208507,123774.40894766591,146834.9873943756,23774.408947665914,0.1570509784890206
2018-05-02,1.1765060909944074,6.450503533124301e-05,7875.587637932464,437.4505774443248,122999.45610395542,146834.9873943756,22999.456103955425,0.16232869095702449
2018-05-03,1.2101645645055292,6.0966759688656965e-05,3731.7015651140146,453.2165012615203,122741.82263137662,146834.9873943756,22741.82263137662,0.16408326918902882
2018-05-04,0.9582663011169451,9.72320731515117e-05,34620.93687158505,336.94675108856086,124221.81692105517,146834.9873943756,24221.81692105517,0.1540039664564756
2018-05-07,1.1589505336669155,6.647405586401676e-05,9668.01900934436,430.3431245141748,124535.2058046679,146834.9873943756,24535.2058046679,0.15186967347103736
2018-05-08,1.3236515092309158,5.0960614824940274e-05,-10862.437754281127,507.1952729202311,124502.90863539933,146834.9873943756,24502.908635399333,0.15208962901325307
2018-05-09,1.2018454951143105,6.181369393682555e-05,4288.434352476567,450.917382814461,125797.14149948939,146834.9873943756,25797.141499489386,0.1432754295703509
2018-05-10,1.3504410353170369,4.8958795531566154e-05,-14422.129872412423,519.641258539003,126920.2924501964,146834.9873943756,26920.2924501964,0.1356263605668551
2018-05-11,1.4368370195707407,4.324809272797875e-05,-25397.905052976916,559.8606085536842,127242.49126309954,146834.9873943756,27242.49126309954,0.1334320687388607
2018-05-14,1.5363439226662048,3.7827277349587384e-05,-38071.390384094535,606.2482482230107,127404.06896837623,146834.9873943756,27404.068968376232,0.1323316654348258
2018-05-15,1.6105831615197952,3.4420380646782404e-05,-47538.72704276669,641.1461602883267,126231.11678017845,146834.9873943756,26231.116780178447,0.14031989909093273
2018-05-16,1.3469589687468346,4.92122526048359e-05,-14292.60331410037,518.8695618536257,126917.74794436384,146834.9873943756,26917.747944363844,0.1356436895827641
2018-05-17,1.5715860442195526,3.614977929464884e-05,-42828.72267838918,623.6788061693715,126818.14938774153,146834.9873943756,26818.149387741534,0.136321992202526
2018-05-18,1.5464231999785119,3.7335783051930603e-05,-39640.64738498398,611.9182646348363,126397.25454103248,146834.9873943756,26397.254541032482,0.1391884401396147
2018-05-21,1.5387658979639156,3.770829286945174e-05,-38673.71424352218,608.3776517001111,127632.40062522021,146834.9873943756,27632.40062522021,0.13077664329129055
2018-05-22,1.6122515153478807,3.43491812570428e-05,-48061.74091762584,642.7864335554999,127148.98514093232,146834.9873943756,27148.985140932316,0.1340688796503915
2018-05-23,1.720545538133829,3.0161270661565044e-05,-61844.25077760756,693.1558050814989,127643.75165752182,146834.9873943756,27643.751657521818,0.1306993386072841
2018-05-24,1.4438584396587164,4.282848832805422e-05,-26560.256099666294,563.7122510403115,127242.99447417227,146834.9873943756,27242.994474172272,0.13342864168729987
2018-05-25,1.4502798727652007,4.2450062864623245e-05,-27378.120572414628,566.7139129090328,126887.0736605532,146834.9873943756,26887.0736605532,0.13585259268109895
2018-05-29,1.6188880839847226,3.4068132253990074e-05,-48792.55850177422,646.2108009767558,125115.6922570903,146834.9873943756,25115.692257090297,0.14791634829477468
2018-05-30,1.1710908550808425,6.510296947746065e-05,7180.957121133236,440.6769945821129,127305.09907427139,146834.9873943756,27305.09907427139,0.13300568663277793
2018-05-31,0.9061175836327711,0.00010874589225454313,40881.53043806311,316.1156837969479,126488.81876711457,146834.9873943756,26488.81876711457,0.13856485425108145
2018-06-01,1.2262868821669062,5.9374205629288944e-05,345.4236213482216,464.12868177610954,127335.67224210956,146834.9873943756,27335.672242109562,0.1327974721712201
2018-06-04,1.4394296716277335,4.3092439028644094e-05,-26820.91456401835,562.8615581250232,127904.09914896928,146834.9873943756,27904.099148969282,0.12892627691355976
2018-06-05,1.5664741204424513,3.638610166652876e-05,-43085.791968440375,621.9098730257239,128057.58598950857,146834.9873943756,28057.585989508574,0.12788097535932563
2018-06-06,1.503011006407581,3.952370558453017e-05,-34966.55163262008,592.6162379369362,129442.97125822413,146834.9873943756,29442.971258224134,0.11844599468272003
2018-06-07,0.9818901662136194,9.260963153618696e-05,32425.134473091333,349.41967760492986,129343.67045037073,146834.9873943756,29343.67045037073,0.11912226952440132
2018-06-08,1.3998948423730697,4.556077997944278e-05,-21692.225175699616,543.7488382687279,129589.57660742589,146834.9873943756,29589.576607425886,0.11744755860285036
2018-06-11,1.5306536457074251,3.8109049495780105e-05,-38653.230355618856,604.5750927083603,129769.29897107616,146834.9873943756,29769.29897107616,0.11622358353505832
2018-06-12,1.6658777741556998,3.21733074721215e-05,-56217.77406672072,667.4776999876641,129988.47989883795,146834.9873943756,29988.479898837948,0.11473088120538058
2018-06-13,1.6353701880417757,3.338488036572802e-05,-52255.90606328677,653.2133399130917,129343.93456595184,146834.9873943756,29343.934565951844,0.11912047080063798
2018-06-14,1.6458152070354155,3.296247669217146e-05,-53608.202324746024,658.0611935561715,129780.29109548783,146834.9873943756,29780.29109548783,0.11614872314512859
2018-06-15,1.7038157846258266,3.0756485137064745e-05,-61142.66998072229,685.2327339791942,128687.35431353386,146834.9873943756,28687.354313533855,0.12359202260221588
2018-06-18,1.4553120949728546,4.215700019834052e-05,-29193.61877932825,569.6129271944498,128355.6207533846,146834.9873943756,28355.620753384603,0.1258512495482997
2018-06-19,1.5317193600199956,3.805603817804045e-05,-39010.20296007328,605.2137037851066,127714.06815864792,146834.9873943756,27714.06815864792,0.13022045750153483
2018-06-20,1.434436984624028,4.339293529576249e-05,-26597.625808748777,560.1996538522933,128023.08065102268,146834.9873943756,28023.080651022683,0.1281159693420146
2018-06-21,1.761344511330628,2.8780170108267125e-05,-68488.90951584202,712.8094432957932,126991.95221359633,146834.9873943756,26991.952213596334,0.13513833135343972
2018-06-22,1.4122606285386308,4.47664105800353e-05,-24199.967274753566,551.465565868009,127320.71160314059,146834.9873943756,27320.71160314059,0.13289935959760568
2018-06-25,1.6213038847768924,3.396668242051919e-05,-50840.67373869509,649.6525144056308,125260.63334123924,146834.9873943756,25260.63334123924,0.14692924646897035
2018-06-26,1.0829565573756559,7.613071466516145e-05,16529.329348039122,401.350992983426,125528.23202247795,146834.9873943756,25528.232022477954,0.14510680151911665
2018-06-27,1.3557175656682907,4.857843629666653e-05,-17742.240344049933,528.2568756210943,124781.4646985213,146834.9873943756,24781.464698521304,0.1501925602828025
2018-06-28,0.9523747783102479,9.843877630858947e-05,32539.903385965838,342.47671327152875,125320.2697783557,146834.9873943756,25320.269778355694,0.14652310050761116
2018-06-29,1.0742494882190925,7.736983424186153e-05,17252.09932974072,398.765397302395,125453.10223377257,146834.9873943756,25453.102233772574,0.14561846287475522
2018-07-02,1.276148665950146,5.482510040520885e-05,-8100.717657883944,491.94108220825314,125628.54612960757,146834.9873943756,25628.546129607566,0.14442362573853662
2018-07-03,1.0516365597232835,8.07329135272627e-05,20077.759033787475,387.81700699496037,125129.62988858233,146834.9873943756,25129.629888582334,0.14782142792368763
2018-07-05,1.432774064825425,4.349371998737506e-05,-27658.91470268506,562.4986967982298,125914.47949716766,146834.9873943756,25914.47949716766,0.14247631486505846
2018-07-06,1.3872344869902968,4.6396179871311396e-05,-21930.249313779026,541.6747127786522,127225.29959695064,146834.9873943756,27225.299596950645,0.13354915027680997
